common_name,tree_registry_id,tree_nickname,tree_score,height_(m),DBH_(m),crown_spread_(m),,last_measured,year_nominated,location,nearest_town,ownership,ownership_details,latitude,longitude,elevation_m,access_notes,tree_site_notes,Principle nominator,Co-nominator 1,Co-nominator 2,Co-nominator 3,Verifier,tree_type,has_photo,all photo LINK,highside_DBH(m),rank,top_lists,tree_sp_code,sp_split_range,datum,Year_only _last_measured,Year_only_nominated
western redcedar*,1990,,605,55.1,3.34,14,,3/30/2025,12/9/2025,Hemmingsen Cr.,Mesachie Lake,Tree Farm Lic.,46,48.667389,-124.268389,133,"Follow Hemmingsen Main until spur road on your left (48.67085,-124.27412). Follow spur into second growth, then down steep slope to bench along Hemmingsen Creek.","Large, healthy cedar growing along a riparian bench. Open hembal forest, with scattered large cedars. Dense understory of regen and salal.  ",Jon Degner,Katie Nott,,,Jon Degner,c,1,"<a href=""https://bigtreesreg.sites.olt.ubc.ca/files/2025/12/1990_Cw_Hemmingsen_JD_1.jpg"" target=""_blank"">1</a>   <a href=""https://bigtreesreg.sites.olt.ubc.ca/files/2025/12/1990_Cw_Hemmingsen_JD_2.jpg"" target=""_blank"">2</a>   <a href=""https://bigtreesreg.sites.olt.ubc.ca/files/2025/12/1990_Cw_Hemmingsen_JD_3.jpg"" target=""_blank"">3</a>   <a href=""https://bigtreesreg.sites.olt.ubc.ca/files/2025/12/1990_Cw_Hemmingsen_JD_4.jpg"" target=""_blank"">4</a>   ",,77,,50,c,WGS 84,2025,2025
western redcedar*,1354,,604,50.9,3.45,13.1,,5/31/2023,7/1/2023,Derby Main,Woss,Provincial land,BCTS,50.414091,-126.558885,232,"Heading west on Hwy 19 from the Sayward junction, travel for 40km and turn right onto Tsitika Main. Proceed for approximately 22km, and turn right onto Derby Main before Tsitika crosses the bridge. Follow for 1.2km, and pull off just past the bridge. Bushwhack upslope for approximately 80m until you reach the tree.","This tree is a healthy and impressively columnar specimen within a spectacular bench of large cedars at the edge of a cutblock. There may be bigger ones further upstream, but we had limited time to explore. The site is relatively flat once you get above the road, although the vegetation can be thick. The creek carves a spectacular canyon at the edge of the stand.",Jon Degner,Rose Schmidt,,,Jon Degner,c,1,"<a href=""https://bigtreesreg.sites.olt.ubc.ca/files/2023/07/1354_Cw_Derby_1.jpg"" target=""_blank"">1</a>   <a href=""https://bigtreesreg.sites.olt.ubc.ca/files/2023/07/1354_Cw_Derby_3.jpg"" target=""_blank"">2</a>   <a href=""https://bigtreesreg.sites.olt.ubc.ca/files/2023/07/1354_Cw_Derby_2.jpg"" target=""_blank"">3</a>      ",,78,,50,c,WGS 84,2023,2023
western redcedar*,1321,,603,34.7,3.89,10,,4/6/2022,1/24/2023,Finlayson Arm,Langford,Parks/reserves,Goldstream PP,48.482222,-123.548897,10,"Finlayson Arm section of park, just off of the Malahat Highway","Paved trail beside tree, with protective fence to keep the visitors at bay. Skunk cabbage and fawn lilies at base of tree.",Terry Nelson,,,,Terry Nelson,c,1,"<a href=""https://bigtreesreg.sites.olt.ubc.ca/files/2023/03/1321_Cw_Goldstream_TN_1.jpg"" target=""_blank"">1</a>   <a href=""https://bigtreesreg.sites.olt.ubc.ca/files/2023/03/1321_Cw_Goldstream_TN_2.jpg"" target=""_blank"">2</a>         ",,79,,50,c,,2022,2023
western redcedar*,738,WFP_0123,600,52.4,3.4,9,,10/15/2019,4/20/2021,Klanawa,Whyac,Tree Farm Lic.,44,48.740046,-124.946762,61,,CWHvh1 04,WFP Big Tree,,,,WFP,c,0,,3.4,80,,50,c,NAD 83,2019,2022
western redcedar*,859,WFP_0255,600,52.2,3.4,10,,10/15/2019,4/20/2021,Klanawa,Whyac,Tree Farm Lic.,44,48.770483,-124.88256,148,,CWHvh1 06,WFP Big Tree,,,,WFP,c,0,,3.4,81,,50,c,NAD 83,2019,2022
western redcedar*,1345,,600,56.3,3.25,16.1,,4/29/2023,7/1/2023,Loup Creek,Port Renfrew,Forest Lic.,Qala:yit Com. For.  OGMA,48.689654,-124.442381,213,"From Port Renfrew, travel north towards Lake Cowichan. After crossing the Deering bridge, turn left to start down Gordon Main and proceed for 23km. Turn left onto Truck Road 10 and proceed for 5.2km. Turn left and cross the bridge over Loup Creek. Immediately turn left and follow the road until it ends after approximately 150m. Walk down the old FSR for about 2km, then bushwhack to the tree. Be aware that there are several seasonal and perennial streams that you will need to wade across while following the old FSR. ","A massive, dominant cedar tree with good form and vigour, situated on a moderate slope.",Jon Degner,Mick Bailey,Iain Reid,,Jon Degner,c,1,"<a href=""https://bigtreesreg.sites.olt.ubc.ca/files/2023/07/1345_Cw_LoupCreek_3.jpg"" target=""_blank"">1</a>   <a href=""https://bigtreesreg.sites.olt.ubc.ca/files/2023/07/1345_Cw_LoupCreek_1.jpg"" target=""_blank"">2</a>   <a href=""https://bigtreesreg.sites.olt.ubc.ca/files/2023/07/1345_Cw_LoupCreek_2.jpg"" target=""_blank"">3</a>      ",,82,,50,c,WGS 84,2023,2023
western redcedar*,1346,,600,55.6,3.3,11.2,,4/29/2023,7/1/2023,Loup Creek,Port Renfrew,Forest Lic.,Qala:yit Com. For. OGMA,48.691204,-124.443539,276,"From Port Renfrew, travel north towards Lake Cowichan. After crossing the Deering bridge, turn left to start down Gordon Main and proceed for 23km. Turn left onto Truck Road 10 and proceed for 5.2km. Turn left and cross the bridge over Loup Creek. Immediately turn left and follow the road until it ends after approximately 150m. Walk down the old FSR for about 2km, then bushwhack to the tree. Be aware that there are several seasonal and perennial streams that you will need to wade across while following the old FSR. ","A large tree with a tall, healthy crown. Situated at the base of a slope with high canopy cover and little undergrowth. There are many other large cedars in this particular stand.",Jon Degner,Mick Bailey,Iain Reid,,Jon Degner,c,1,"<a href=""https://bigtreesreg.sites.olt.ubc.ca/files/2023/07/1346_Cw_LoupCreek_1.jpg"" target=""_blank"">1</a>            ",,83,,50,c,WGS 84,2023,2023
western redcedar*,1391,,597,47.7,3.47,13.2,,5/6/2023,12/20/2023,Sprise Lake,Youbou,Provincial land,BCTS,48.716157,-124.745113,,"From Rosander Main, turn onto T23 then T23B. Park closest to the GPS point and bushwhack in.",A big cedar that's part of a small remnant patch of old-growth left after the surrounding forest was clearcut for miles in the 1960's. Looks especially nice in springtime.,TJ Watt,,,,TJ Watt,c,1,"<a href=""https://bigtreesreg.sites.olt.ubc.ca/files/2024/02/1391_CW_Sprise_Lake_TJ_Watt_1.jpg"" target=""_blank"">1</a>   <a href=""https://bigtreesreg.sites.olt.ubc.ca/files/2024/02/1391_CW_Sprise_Lake_TJ_Watt_2.jpg"" target=""_blank"">2</a>   <a href=""https://bigtreesreg.sites.olt.ubc.ca/files/2024/02/1391_CW_Sprise_Lake_TJ_Watt_3.jpg"" target=""_blank"">3</a>      ",,84,,50,c,,2023,2023
western redcedar*,1969,Schoen Giant,597,54.2,3.3,12.8,,6/21/2025,11/29/2025,Schoen Lake,Woss,Parks/reserves,Schoen Lake PP,50.18583,-126.23877,444,From Woss drive south. Turn right on Mount Cain Road. Turn right on Davie River Road and drive to Schoen Lake. Paddle to the end of Schoen Lake then buswhack to the tree. ,,Iain Reid,Gemma Kellett,,,Iain Reid,c,1,"<a href=""https://bigtreesreg.sites.olt.ubc.ca/files/2025/12/1969_Cw_SchoenGiant_IR_1.jpg"" target=""_blank"">1</a>   <a href=""https://bigtreesreg.sites.olt.ubc.ca/files/2025/12/1969_Cw_SchoenGiant_IR_2.jpg"" target=""_blank"">2</a>   <a href=""https://bigtreesreg.sites.olt.ubc.ca/files/2025/12/1969_Cw_SchoenGiant_IR_3.jpg"" target=""_blank"">3</a>      ",,85,,50,c,,2025,2025
western redcedar*,1318,,594,40,3.62,18,,4/7/2022,1/24/2023,Gordon R./Loup Cr.,Port Renfrew,Institution/corp.,Mosaic,48.672588,-124.434728,120,"Gordon River Main near Grant's Cove.  Turn left after crossing bridge over San Juan River, continue to Edinburgh bridge crossing, then a further 4.5 km, just before the Loup Creek bridge, and beside the Gordon River.","Heavily vegetated with large salal makes access difficult, although not very far off of road. Just up above the river. Beautiful tree.",Terry Nelson,,,,Terry Nelson,c,1,"<a href=""https://bigtreesreg.sites.olt.ubc.ca/files/2023/03/1318_Cw_LoupCreek_TN_1.jpg"" target=""_blank"">1</a>   <a href=""https://bigtreesreg.sites.olt.ubc.ca/files/2023/03/1318_Cw_LoupCreek_TN_2.jpg"" target=""_blank"">2</a>   <a href=""https://bigtreesreg.sites.olt.ubc.ca/files/2023/03/1318_Cw_LoupCreek_TN_3.jpg"" target=""_blank"">3</a>      ",,86,,50,c,,2022,2023
western redcedar*,1959,Spear,593,52.8,3.32,10.7,,5/31/2025,11/29/2025,White River,Sayward,Tree Farm Lic.,64 (OGMA),50.09953,-126.04659,283,Drive West from Sayward up White River Valley. Take White River Main then turn left on Stewart Main and cross over the White River. Bushwack to tree after crossing bridge over Consort Creek. ,,Iain Reid,,,,Iain Reid,c,1,"<a href=""https://bigtreesreg.sites.olt.ubc.ca/files/2025/12/1959_Cw_Spear_IR_1.jpg"" target=""_blank"">1</a>   <a href=""https://bigtreesreg.sites.olt.ubc.ca/files/2025/12/1959_Cw_Spear_IR_2.jpg"" target=""_blank"">2</a>   <a href=""https://bigtreesreg.sites.olt.ubc.ca/files/2025/12/1959_Cw_Spear_IR_3.jpg"" target=""_blank"">3</a>   <a href=""https://bigtreesreg.sites.olt.ubc.ca/files/2025/12/1959_Cw_Spear_IR_4.jpg"" target=""_blank"">4</a>   ",,87,,50,c,,2025,2025
western redcedar*,1661,Blinkhorn Cedar,591,46.8,3.46,12,,3/25/2024,11/11/2024,D Farrant/Blinkhorn Tr.,Telegraph Cove,Provincial land,,50.54,-126.8225,30,David Farrant / Blinkhorn Trail. Follow signage to Telegraph Cove from Highway #19. Follow signage to Forest Camp. Trailhead is from Site #95. The big cedar is not too far up the trail.,,Terry Nelson,,,,Terry Nelson,c,1,"<a href=""https://bigtreesreg.sites.olt.ubc.ca/files/2025/01/1661_Cw_Blink_TN_1.jpg"" target=""_blank"">1</a>            ",,88,,50,c,,2024,2024
western redcedar*,868,WFP_0264,590,45.5,3.48,12.5,,10/15/2019,4/20/2021,Klanawa,Whyac,Tree Farm Lic.,44,48.768644,-124.859098,338,,CWHvm1 07,WFP Big Tree,,,,WFP,c,1,"<a href=""https://bigtreesreg.sites.olt.ubc.ca/files/2022/04/868_WFP_0264_Cw_62.jpg"" target=""_blank"">1</a>            ",3.48,89,,50,c,NAD 83,2019,2022
western redcedar*,730,WFP_0114,589,40.2,3.63,10,,10/15/2019,4/20/2021,Klanawa,Bamfield,Tree Farm Lic.,44,48.796649,-124.890932,313,,CWHvm1 07,WFP Big Tree,,,,WFP,c,0,,3.63,90,,50,c,NAD 83,2019,2022
western redcedar*,801,WFP_0195,589,50.8,3.34,12,,10/15/2019,4/20/2021,Klanawa,Whyac,Tree Farm Lic.,44,48.79477,-124.89396,252,,CWHvm1 06,WFP Big Tree,,,,WFP,c,1,"<a href=""https://bigtreesreg.sites.olt.ubc.ca/files/2022/04/801_WFP_0195_Cw_54.jpg"" target=""_blank"">1</a>            ",3.34,91,,50,c,NAD 83,2019,2022
western redcedar*,1335,Whisky Cedar II,589,63.3,2.98,16,,6/30/2023,5/22/2023,Whisky Creek,Qualicum Beach,Provincial land,,49.35277,-124.48593,39,"Turn onto Andreeff Road from Laburnum Road, and continue until the road ends. Head down the trail on the right for around 200 meters, then head off the trail into the woods on the left and make your way down to the river where the tree (and its sister) are located.",The tree has a forked trunk. It is one of a pair of two massive cedars. The surrounding forest is very healthy. There are many cedars and douglas firs in the sorrounding area with diameters of 5-8 feet.,Anonymous,,,,Mick Bailey,c,1,"<a href=""https://bigtreesreg.sites.olt.ubc.ca/files/2023/07/1335_Cw_WhiskyII_Qualicum_SL_1.jpg"" target=""_blank"">1</a>   <a href=""https://bigtreesreg.sites.olt.ubc.ca/files/2023/07/1335_Cw_WhiskyII_Qualicum_SL_2.jpg"" target=""_blank"">2</a>   <a href=""https://bigtreesreg.sites.olt.ubc.ca/files/2023/07/1335_Cw_WhiskyII_Qualicum_POG.jpg"" target=""_blank"">3</a>   <a href=""https://bigtreesreg.sites.olt.ubc.ca/files/2023/07/1335_Cw_WhiskyII_Qualicum_CC_3.jpg"" target=""_blank"">4</a>   <a href=""https://bigtreesreg.sites.olt.ubc.ca/files/2023/07/1335_Cw_WhiskyII_Qualicum_CC_4.jpg"" target=""_blank"">5</a>",,92,,50,c,,2023,2023
western redcedar*,1956,The Warden,588,48.8,3.37,12.8,,5/31/2025,11/29/2025,White River,Sayward,Tree Farm Lic.,64 (OGMA),50.09843,-126.04459,301,Drive West from Sayward up White River Valley. Take White River Main then turn left on Stewart Main and cross over the White River. Bushwack to tree after crossing bridge over Consort Creek. ,,Iain Reid,,,,Iain Reid,c,1,"<a href=""https://bigtreesreg.sites.olt.ubc.ca/files/2025/12/1956_Cw_TheWarden_IR_1.jpg"" target=""_blank"">1</a>   <a href=""https://bigtreesreg.sites.olt.ubc.ca/files/2025/12/1956_Cw_TheWarden_IR_4.jpg"" target=""_blank"">2</a>   <a href=""https://bigtreesreg.sites.olt.ubc.ca/files/2025/12/1956_Cw_TheWarden_IR_2.jpg"" target=""_blank"">3</a>      ",,93,,50,c,,2025,2025
western redcedar*,922,WFP_0336,587,51.1,3.31,12.1,,4/15/2021,4/20/2021,,Quatsino,Tree Farm Lic.,6,50.551074,-127.584992,57,,CWHvm1 08,WFP Big Tree,,,,WFP,c,0,,3.31,94,,50,c,NAD 83,2021,2022
western redcedar*,1403,Scenic Cedar,586,45,3.42,17.5,,8/28/2023,12/20/2023,Quatsino,Winter Harbour,Tree Farm Lic.,WFP,50.533957,-128.017978,,"Near Winter Harbour, take WH Main down to the old landing near the water. Park and bushwhack up into the old-growth grove on the hillside above.",A stately cedar growing in a patch of ferns. Quite the scenic spot!,TJ Watt,Ian Thomas,,,TJ Watt,c,1,"<a href=""https://bigtreesreg.sites.olt.ubc.ca/files/2024/02/1403_CW_Scenic_Cedar_TJ_Watt_1.jpg"" target=""_blank"">1</a>   <a href=""https://bigtreesreg.sites.olt.ubc.ca/files/2024/02/1403_CW_Scenic_Cedar_TJ_Watt_2.jpg"" target=""_blank"">2</a>   <a href=""https://bigtreesreg.sites.olt.ubc.ca/files/2024/02/1403_CW_Scenic_Cedar_TJ_Watt_3.jpg"" target=""_blank"">3</a>      ",,95,,50,c,,2023,2023
western redcedar*,711,WFP_0093,583,44.1,3.45,14,,10/15/2019,4/20/2021,Lewis,Quatsino,Tree Farm Lic.,6,50.567098,-127.701465,271,,CWHvm1 10,WFP Big Tree,,,,WFP,c,0,,3.45,96,,50,c,NAD 83,2019,2022
western redcedar*,1987,,582,57.3,3.08,16.2,,5/9/2025,12/9/2025,Loup Creek,Gordon River,Forest License,K5U,48.685562,-124.441443,223,The tree is located in a large OGMA on the east side of Loup Creek. Park on Gordon River Main just past the Loup Creek bridge and hike along the slopes until you reach the tree.,"Vigourous cedar growing on a bench. Generally open around, with sparse blueberry and salal understory. Base is buttressed, but wuickly tapers to a remarkably tall and straight stem.",Jon Degner,Katie Nott,,,Jon Degner,c,1,"<a href=""https://bigtreesreg.sites.olt.ubc.ca/files/2025/12/1987_Cw_Loup_JD_1.jpg"" target=""_blank"">1</a>   <a href=""https://bigtreesreg.sites.olt.ubc.ca/files/2025/12/1987_Cw_Loup_JD_2.jpg"" target=""_blank"">2</a>   <a href=""https://bigtreesreg.sites.olt.ubc.ca/files/2025/12/1987_Cw_Loup_JD_3.jpg"" target=""_blank"">3</a>      ",,97,,50,c,WGS 84,2025,2025
western redcedar*,782,WFP_0174,581,54.8,3.17,12,,10/15/2019,4/20/2021,,Kildonan,Tree Farm Lic.,44,48.958237,-124.964643,46,,CWHvm1 08,WFP Big Tree,,,,WFP,c,0,,3.17,98,,50,c,NAD 83,2019,2022
western redcedar*,485,Chin Beach Cedar,581,49.2,3.3,14,,4/3/2024,4/1/2020,Jurassic Grove,Port Renfrew,Tree Farm Lic.,61,48.476944,-124.245556,170,This tree is accessed via the trail to Chin Beach off of Highway 14. Take the trail down through second-growth forest for about 5 minutes until you reach a large cedar tree on the path. Trailhead is 1.3 km west of Lines Creek Bridge on Highway 14. A small pull-out with a traffic cone attached to a hydro pole is the trailhead marker. ,A fairly well known cedar that grows on a popular surf trail. Tree is beginning to split higher up the trunk.,TJ Watt,Ancient Forest Alliance,,,Terry Nelson,c,1,"<a href=""https://bigtreesreg.sites.olt.ubc.ca/files/2025/01/485_CW_Chin_Beach_Cedar_TW_1.jpg"" target=""_blank"">1</a>   <a href=""https://bigtreesreg.sites.olt.ubc.ca/files/2025/01/485_CW_Chin_Beach_Cedar_TW_2.jpg"" target=""_blank"">2</a>   <a href=""https://bigtreesreg.sites.olt.ubc.ca/files/2025/01/485_Cw_ChinBeach_TN.jpg"" target=""_blank"">3</a>      ",,99,,50,c,,2024,2020
western redcedar*,906,WFP_0312,577,51.7,3.22,12,,9/11/2020,4/20/2021,Klanawa,Whyac,Tree Farm Lic.,44,48.806511,-124.846162,305,,CWHvm1 10,WFP Big Tree,,,,WFP,c,0,,3.22,100,,50,c,NAD 83,2020,2022
western redcedar*,1597,Clayoquot River Cedar,575,46.2,3.33,13.7,,9/1/2024,10/30/2024,Clayoquot River,Tofino,Parks/reserves,Clayoquot Arm PP,49.20472,-125.505548,,,,Iain Reid,Gemma Kellett, Ian Cruikshank, Morgan Davies,Iain Reid,c,1,"<a href=""https://bigtreesreg.sites.olt.ubc.ca/files/2025/01/1597_Cw_ClayoquotRiverCedar_IR_1.jpg"" target=""_blank"">1</a>   <a href=""https://bigtreesreg.sites.olt.ubc.ca/files/2025/01/1597_Cw_ClayoquotRiverCedar_IR_2.jpg"" target=""_blank"">2</a>   <a href=""https://bigtreesreg.sites.olt.ubc.ca/files/2025/01/1597_Cw_ClayoquotRiverCedar_IR_3.jpg"" target=""_blank"">3</a>      ",,101,,50,c,,2024,2024
western redcedar*,529,Nahmint Giant VIEW-001,573,34,3.66,11,,2019,4/1/2020,View Main,Port Alberni,Provincial land,BCTS Legacy Tree,49.191493,-125.104575,,Take Nahmint Main to Riverside Main to View Main and then first spur on left. Tree is in strip of forest to left between the spur and the creek.,A monumental redcedar growing in the Nahmint Valley. ,TJ Watt,,,,Greg Herringer,c,1,,,102,,50,c,,2019,2020
western redcedar*,1334,Whisky Cedar I,573,58.3,3,13.3,,6/30/2023,5/22/2023,Whisky Creek,Qualicum Beach,Provincial land,,49.3529,-124.48581,39,"Turn onto Andreeff Road from Laburnum Road, and continue until the road ends. Head down the trail on the right for around 200 meters, then head off the trail into the woods on the left and make your way down to the river where the tree (and its sister) are located.","The tree appears suprisingly healthy from afar, its highest point still has a basic cedar shape. It appears like it once had a second leder, but it's since broken off, leaving a ""curly"" pattern on the trunk where it was. The surrounding forest is very healthy. There are many cedars and douglas firs in the sorrounding area with diameters of 5-8 feet.",Anonymous,,,,Mick Bailey,c,1,"<a href=""https://bigtreesreg.sites.olt.ubc.ca/files/2023/07/1334_Cw_WhiskyI_Qualicum_SL_1.jpg"" target=""_blank"">1</a>   <a href=""https://bigtreesreg.sites.olt.ubc.ca/files/2023/07/1334_Cw_WhiskyI_Qualicum_SL_2.jpg"" target=""_blank"">2</a>   <a href=""https://bigtreesreg.sites.olt.ubc.ca/files/2023/07/1334_Cw_WhiskyI_Qualicum_POG.jpg"" target=""_blank"">3</a>   <a href=""https://bigtreesreg.sites.olt.ubc.ca/files/2023/07/1334_Cw_WhiskyI_Qualicum_CC_2.jpg"" target=""_blank"">4</a>   <a href=""https://bigtreesreg.sites.olt.ubc.ca/files/2023/07/1334_Cw_WhiskyI_Qualicum_CC_6.jpg"" target=""_blank"">5</a>",,103,,50,c,,2023,2023
western redcedar*,1660,Tongue Drum Cedar,572,41,3.46,12,,4/2/2024,11/11/2024,Elliot FSR,Port Renfrew,Provincial land,,48.553889,-124.381111,130,Turn south onto Elliot FSR from Highway 14 at the Welcome to Port Renfrew sign. Tree is below road at about 1.5 km.,Quite a few candelabra topped cedars visible below road. Active logging on upside of road at time of visit.,Terry Nelson,,,,Terry Nelson,c,1,"<a href=""https://bigtreesreg.sites.olt.ubc.ca/files/2025/01/1660_Cw_Elliot_TN_1.jpg"" target=""_blank"">1</a>   <a href=""https://bigtreesreg.sites.olt.ubc.ca/files/2025/01/1660_Cw_Elliot_TN_2.jpg"" target=""_blank"">2</a>   <a href=""https://bigtreesreg.sites.olt.ubc.ca/files/2025/01/1660_Cw_Elliot_TN_3.jpg"" target=""_blank"">3</a>      ",,104,,50,c,,2024,2024
western redcedar*,657,WFP_0038,570,50,3.21,11,,10/15/2019,4/20/2021,Klanawa,Whyac,Tree Farm Lic.,44,48.765765,-124.896389,185,,CWHvh1 04,WFP Big Tree,,,,WFP,c,0,,3.21,105,,50,c,NAD 83,2019,2022
western redcedar*,742,WFP_0128,570,51,3.2,8,,10/15/2019,4/20/2021,Klanawa,Bamfield,Tree Farm Lic.,44,48.807212,-124.918686,65,,CWHvm1 10,WFP Big Tree,,,,WFP,c,1,"<a href=""https://bigtreesreg.sites.olt.ubc.ca/files/2022/04/742_WFP_0128_Cw_32.jpg"" target=""_blank"">1</a>   <a href=""https://bigtreesreg.sites.olt.ubc.ca/files/2022/04/742_WFP_0128_Cw_33.jpg"" target=""_blank"">2</a>         ",3.2,106,,50,c,NAD 83,2019,2022
western redcedar*,883,WFP_0286,570,50.7,3.21,8.5,,9/11/2020,4/20/2021,Black,Bamfield,Tree Farm Lic.,44,48.762016,-125.09786,130,,CWHvm1 10,WFP Big Tree,,,,WFP,c,1,"<a href=""https://bigtreesreg.sites.olt.ubc.ca/files/2022/04/883_WFP_0286_Cw_66.jpg"" target=""_blank"">1</a>            ",3.21,107,,50,c,NAD 83,2020,2022
