common_name,tree_registry_id,tree_nickname,tree_score,height_(m),DBH_(m),crown_spread_(m),last_measured,year_nominated,location,nearest_town,ownership,ownership_details,latitude,longitude,elevation_m,access_notes,tree_site_notes,Principle nominator,Co-nominator 1,Co-nominator 2,Co-nominator 3,Verifier,tree_type,has_photo,all photo formula,highside_DBH(m),top_lists,tree_sp_code,sp_split_range
western redcedar^,1111,Alli's Hollow,447,35.5,2.58,14.1,2022,2022,Walker Crk FSR,Dome Creek,Provincial land,,53.67667,-120.9441,850,"Minor amount of blowdown, regen close to Hwy but forest floor and canopy open up before rocky outcrop uphill. Unknown cultural history.  Area has potential Culturally Modified Trees, and has been previously surveyed for Timber and most likely Ecotyping.  Very old flagging found throughout, near potential CMTs and large timber stands.  Multiple human-made ""test"" holes found throughout the forest, as well as a potentially ""stripped"" Cedar tree.  Area was part of a 2008 push by local organizations to introduce an investigation by the Forestry Board (Dome Creek area) as to the impact of logging in ICH stands in the Robson Valley ""Funnel"" and as a result an extensive Old Growth Management Area Plan was introduced.  This ""island"" is an ""Ancient"" area (as B.C.Forestmap.com age class) which was left out of OGMA areas, deemed fragmented due to previous logging operations. Area is known for Caribou.  SARA listed species found within and above (previously documented on inaturalist) the ""island"" such as Nephroma occultum (Cryptic paw) and potential for Smokers Lung (Lobaria retigera) due to noted sites nearby.  Beautiful highway site, tree is visible from the road.  In summertime the area will be abundant with Devils Club.  Easy to get to and a magnificent little nook and a pleasant day hike area.","From Prince George Drive East on Hwy 16 to Dome Creek Rd. East of The Ancient Forest/Chun T'oh Whudujut Provincial Park and Protected Area. *12.5 km After the Dome Creek Rd. Hwy Intersection (Joe Boo's Mobile Eatery) there is a small turnaround and garbage disposal location on the North Side of Hwy. This is a Good Parking Spot. If you pass Walker Creek FSR you have gone too far.* Tree is located on the South (SSW) side of Hwy, roughly 80-100 m from the parking area and 40-60 m from the brushed road edge. Hikers must climb up the steep ditch embankment and into the forest, minor elevation gain after entry into Mature Stand Area. System of very large Trees and Alli's Hollow are along a small plateau between the Hwy and a Rocky Ridge above, leading to a Silviculture regen area.",Matthew Peterson,Allison Bruder,,,Matthew Peterson,c,1,"<a href=""https://bigtreesreg.sites.olt.ubc.ca/files/2023/03/1111_Cwr_DomeCreek_MP_1.jpg"" target=""_blank"">1</a>   <a href=""https://bigtreesreg.sites.olt.ubc.ca/files/2023/03/1111_Cwr_DomeCreek_MP_2.jpg"" target=""_blank"">2</a>   <a href=""https://bigtreesreg.sites.olt.ubc.ca/files/2023/03/1111_Cwr_DomeCreek_AB_1.jpg"" target=""_blank"">3</a>   <a href=""https://bigtreesreg.sites.olt.ubc.ca/files/2023/03/1111_Cwr_DomeCreek_AB_3.jpg"" target=""_blank"">4</a>   <a href=""https://bigtreesreg.sites.olt.ubc.ca/files/2023/03/1111_Cwr_DomeCreek_AB_2.jpg"" target=""_blank"">5</a>",,,50,i
western redcedar^,1066,,445,38,2.46,20,2021,2021,Lazy Lizard Trail,Fernie,Private land,Island Lake Lodge,49.506667,-115.151667,1260,The trailhead for the Lazy Lizard is located at Island Lake Lodge’s 1st parking lot. The tree is about 4 km up the trail.,"There are many large cedars that stud this trail. The sampled tree is off to the side aways, and is quite obscured by its very long branches that extend right into the surrounding alder and devil’s club.",Terry Nelson,,,,Terry Nelson,c,1,"<a href=""https://bigtreesreg.sites.olt.ubc.ca/files/2021/12/1066_Cw_LazyLizard_TN_1.jpg"" target=""_blank"">1</a>            ",,,50,i
western redcedar^,1071,,443,42.4,2.37,13,2021,2021,Bigmouth Creek,Revelstoke,Tree Farm Lic.,,51.8275,-118.5425,670,"The paved Mica Creek highway travels for 100 km north of Revelstoke. Downie Creek is one of the major drainages that connect to Revelstoke Lake (see Columbia River). The tree is located a few km up the Bigmouth Creek FSR, where it forks down to BMX bridge.","With active logging going on all around you, and recently logged blocks visible in every direction, it is amazing this grove of trees is still standing. Luckily, and perhaps because of riparian setback requirements this grove of big trees is nestled in beside Bigmouth Creek.",Terry Nelson,,,,Terry Nelson,c,1,"<a href=""https://bigtreesreg.sites.olt.ubc.ca/files/2021/12/1071_Cw_Bigmouth_TN_1.jpg"" target=""_blank"">1</a>            ",,,50,i
western redcedar^,1072,,438,47,2.21,12.6,2021,2021,Giant Cedars Rec Site,Golden,Provincial land,Giant Cedars Rec. Site,51.693889,-117.498056,890,"The Big Bend Highway heads north from Highway 1 at Donald. The Giant Cedars Rec. Site is on the left side of the gravel road, and is well signed.",Located in the Help Creek floodplain the “Giant Cedars” line the trail through this very wet site. The sampled tree had its roots extending right into the creek.,Terry Nelson,,,,Terry Nelson,c,1,"<a href=""https://bigtreesreg.sites.olt.ubc.ca/files/2021/12/1072_Cw_Bigbend_TN_1.jpg"" target=""_blank"">1</a>            ",,,50,i
western redcedar^,1074,,437,36,2.46,18,2021,2021,Kidney /Liver Lakes,Lumby,Tree Farm Lic.,,50.764167,-118.625833,920,"The Wap FSR extends from Three Valley Gap to Lumby. A spur referred to as Bottoms Rd. accesses this beautiful setting, where a plentiful grove of big cedars and hemlocks reside in a large seepage area above the lakes.","A luxuriant green surrounds you as you enter into this very boggy site, where big trees are nurtured by just the right stuff.",Terry Nelson,,,,Terry Nelson,c,1,"<a href=""https://bigtreesreg.sites.olt.ubc.ca/files/2021/12/1074_Cw_KidneyLiver_TN_1.jpg"" target=""_blank"">1</a>            ",,,50,i
western redcedar^,1060,Marlene’s Tree,436,28.4,2.65,18,2021,2021,Duncan/Lardeau Flats,Meadow Creek,Parks/reserves,Nature Trust of BC,50.183611,-116.953611,550,"Tree is located in the Duncan/Lardeau Flats Conservation Area.  Where the Duncan and Lardeau River converge at the north end of Kootenay Lake the delta flats provide an important habitat for: well everything. Access is at a signed, small gated pull-out just to the south of Meadow Creek.","The long branches of this tree hide its magnificence. Due to the open space afforded, this tree has taken full advantage of its surroundings, or lack thereof.",Terry Nelson,,,,Terry Nelson,c,1,"<a href=""https://bigtreesreg.sites.olt.ubc.ca/files/2021/12/1060_Cw_DuncanLardeau_TN_1.jpg"" target=""_blank"">1</a>            ",,,50,i
western redcedar^,1061,Lichen It,433,28,2.64,18,2021,2021,Orca Road,Fernie,Private land,Island Lake Lodge,49.493611,-115.151944,1160,"Orca Road is an old skid trail that traverses at the base of the Lizard Range. A bridge crossing Lizard Creek, just upstream of the sawdust pile meadow in Cedar Valley is the trailhead.","Taking the time to grow lichen on your bark is a cooperative effort. This epiphyte and big cedar have done a good job, and the crop shows.",Terry Nelson,,,,Terry Nelson,c,1,"<a href=""https://bigtreesreg.sites.olt.ubc.ca/files/2021/12/1061_Cw_Orca_TN_1.jpg"" target=""_blank"">1</a>            ",,,50,i
western redcedar^,1067,Mother of Pearl,431,36,2.42,16,2021,2021,Pearl’s Shell,Fernie,Private land,Island Lake Lodge,49.491389,-115.143611,1270,"Orca Road is an old skid trail that traverses at the base of the Lizard Range. A bridge crossing Lizard Creek, just upstream of the sawdust pile meadow in Cedar Valley is the trailhead. This tree is located in a cedar studded opening once you have bushwhacked up past where the old logging was done early in the 1900’s","Mother of Pearl, as the name implies, is  a significantly larger tree amongst the other meagre giants.",Terry Nelson,,,,Terry Nelson,c,1,"<a href=""https://bigtreesreg.sites.olt.ubc.ca/files/2021/12/1067_Cw_Pearls_TN_1.jpg"" target=""_blank"">1</a>            ",,,50,i
western redcedar^,1070,,429,37.2,2.4,12,2021,2021,Downie Creek,Revelstoke,Tree Farm Lic.,,51.5,-118.370278,605,The paved Mica Creek highway travels for 100 km north of Revelstoke. Downie Creek is one of the major drainages that connect to Revelstoke Lake (see Columbia River). The tree is visible from the highway just before the Downie Creek bridge.,"With a highway on one side, a logging road on the other, this grove is pinched in just above the Downie River escarpment. A very jungly approach is required to access from the highway. From the logging spur above is much easier, as I discover on my exit.",Terry Nelson,,,,Terry Nelson,c,1,"<a href=""https://bigtreesreg.sites.olt.ubc.ca/files/2021/12/1070_Cw_Downie_TN_1.jpg"" target=""_blank"">1</a>            ",,,50,i
western redcedar^,1068,,426,36,2.4,14,2021,2021,John Fenger Mem. Trail,Poplar Creek,Tree Farm Lic.,,50.4325,-117.152222,645,"Driving north on the Trout Lake Highway (gravel) from Meadow Creek, a small settlement of Poplar Creek is reached. At Rapid Creek, a well signed trailhead is positioned to direct you to the trail.",Standing in the expansive floodplain of the Lardeau River this huge tree is the first one to greet you when you enter the forest.,Terry Nelson,,,,Terry Nelson,c,1,"<a href=""https://bigtreesreg.sites.olt.ubc.ca/files/2021/12/1068_Cw_Fenger_TN_1.jpg"" target=""_blank"">1</a>            ",,,50,i
western redcedar^,612,Elk Mother,424,44.5,2.158141031,13.5,2021,2021,Goldstream FSR,Revelstoke,Tree Farm Lic.,"56, Revelstoke Com For. Corp",51.620286,-118.199614,741,From Revelstoke drive 108 kn north on Hwy 23. Turn east on Goldstream FSR. Between km 31 and 32 on Goldsteam FSR stop before creek crossing. Tree is located approximately 200 meters from the road walking north. ,"Tree is a fairly solid and uniform diameter column with only a light flair and a full canopy. It is located in a beautiful valley bottom grove along the south side of the Goldstream River. The tree was one of the largest we found valley bottom up the Goldstream FSR. The grove is located at the confluence of a smaller stream entering into the river, contains wetland areas and shows evidence of annual flooding at high water.This grove is one of the bigger intact groves along the base of the valley. Most significant sized trees in this grove are in the 1.75 to 2 meter dbh range. The vegetation in the area is fairly lush with a good layer of Devils Club, however with sandy soil and areas that show evidence of frequent high water there are patches of more limited undergrowth. There is a fairly clear trail that runs from the Goldstream FSR to the tree and shows evidence of being used by both elk and people. A muddy, wetland area directly south of the tree shows evidence of being a well used elk bed.",Rosanna Wijenberg,Cyrielle Fuchs,Sarah Newton,,Rosanna Wijenberg,c,1,"<a href=""https://bigtreesreg.sites.olt.ubc.ca/files/2021/12/612_Cw_Elkmother_CF_1.jpg"" target=""_blank"">1</a>   <a href=""https://bigtreesreg.sites.olt.ubc.ca/files/2021/12/612_Cw_Elkmother_RW_3.jpg"" target=""_blank"">2</a>   <a href=""https://bigtreesreg.sites.olt.ubc.ca/files/2021/12/612_Cw_Elkmother_RW_4.jpg"" target=""_blank"">3</a>   <a href=""https://bigtreesreg.sites.olt.ubc.ca/files/2021/12/612_Cw_Elkmother_RW_2.jpg"" target=""_blank"">4</a>   ",,,50,i
western redcedar^,615,Yavanna,424,41.8,2.263183293,8.3,2021,2021,Frisby FSR,Revelstoke,Provincial land,BCTS Revelstoke TSA,51.172177,-118.22815,870,"From Revelstoke take Highway 1 West.  At the junction 500m from west end of Revelstoke, turn north. Travel 6.5 km to Frisby FSR. Follow Frisby FSR North for 20k and take the west spur.  Go up the spur for 14 km. Walk 370m downhill off of the road,  initially through the 20 year old clearcut.","Slight split at base on S side and small hollow on N side. Located in Cedar/Hemlock grove with 15+ western red cedar @1-2.25 m DBH western red cedar.  Slightly turreted with one side of canopy quite defoliated.  High productivity, moisture collecting flat area near creek, devil's club, western yew, wild ginger, ferns on overall E facing moderate mid slope. Tree is at base of moderate slope coming into the flat area. Within planned cutblock boundary and OGMA.",Sarah Newton,Kestrel Collison,Rory Luxemoore,Rosanna Wijenberg,Rosanna Wijenberg,c,1,"<a href=""https://bigtreesreg.sites.olt.ubc.ca/files/2021/12/615_Cw_FrisbyFSR_RW_1.jpg"" target=""_blank"">1</a>   <a href=""https://bigtreesreg.sites.olt.ubc.ca/files/2021/12/615_Cw_FrisbyFSR_RW_2.jpg"" target=""_blank"">2</a>   <a href=""https://bigtreesreg.sites.olt.ubc.ca/files/2021/12/615_Cw_FrisbyFSR_RW_3.jpg"" target=""_blank"">3</a>   <a href=""https://bigtreesreg.sites.olt.ubc.ca/files/2021/12/615_Cw_FrisbyFSR_RW_4.jpg"" target=""_blank"">4</a>   <a href=""https://bigtreesreg.sites.olt.ubc.ca/files/2021/12/615_Cw_FrisbyFSR_RW_5.jpg"" target=""_blank"">5</a>",,,50,i
western redcedar^,1065,Uncle Yeller,424,31,2.5,16,2021,2021,Morrissey Cr./ Ek R. ,Fernie,Parks/reserves,Nature Conservancy of CA,49.3625,-115.004444,960,Located beside the hydro transmission right of way clearing that crosses over the Elk River just upstream of where Morrissey Creek ties into the river.,"Tree has a heavy lean and thickly covered in Gold Dust lichen.  Old Yeller is located in a wonderful setting amongst many very large cedars, cottonwoods, and the Jeffy Dougy fir.",Terry Nelson,,,,Terry Nelson,c,1,"<a href=""https://bigtreesreg.sites.olt.ubc.ca/files/2021/12/1065_Cw_Morrissey_TN_1.jpg"" target=""_blank"">1</a>            ",,,50,i
western redcedar^,1069,,421,36,2.36,14,2021,2021,Summit Creek Park,Creston,Parks/reserves,Creston Valley WMA,49.139167,-116.638333,540,"Heading west from Creston on Highway 3 a parking lot on the right, just before the Summit Creek bridge is the starting point.",The Kootenay River has flooded these lowlands repeatedly over the lifespan of these big cedars that now languish in the well maintained grasses of a once established campground. The tree is estimated to be over 800 years.,Terry Nelson,,,,Terry Nelson,c,1,"<a href=""https://bigtreesreg.sites.olt.ubc.ca/files/2021/12/1069_Cw_Summitpark_TN_1.jpg"" target=""_blank"">1</a>            ",,,50,i
western redcedar^,1182,Akokalyx Mother,420,47,2.09,8.9,2022,2022,Crawford FSR,Revelstoke,Provincial land,OGMA,50.849585,-117.998348,611,Travel Akokalyx FSR to 12.5 km then turn south on Crawford FSR. 1.5 km on south side of road at small pullout. walk in 20 m. ,Straight very slightly slanted tree with some twisted branch turreting midway up. Flat area to gently S facing sloped area 50 m from Akokalyx river. Very lush with large Devil's Club. Small remnant grove (<1 hectare) between fsr and river. Road less than 20 m away. Largest cedar in a grove of 8 other significant western red cedar (above 1.5 m) within 50m including a set of twins over 2m dbh each. ,Rosanna Wijenberg,Jason Rose,Sarah Newton,,Rosanna Wijenberg,c,1,"<a href=""https://bigtreesreg.sites.olt.ubc.ca/files/2023/03/1182_Cwr_Crawford_RW_1.jpg"" target=""_blank"">1</a>   <a href=""https://bigtreesreg.sites.olt.ubc.ca/files/2023/03/1182_Cwr_Crawford_RW_2.jpg"" target=""_blank"">2</a>   <a href=""https://bigtreesreg.sites.olt.ubc.ca/files/2023/03/1182_Cwr_Crawford_RW_3.jpg"" target=""_blank"">3</a>   <a href=""https://bigtreesreg.sites.olt.ubc.ca/files/2023/03/1182_Cwr_Crawford_RW_4.jpg"" target=""_blank"">4</a>   ",,,50,i
western redcedar^,1063,Ralph’s,401,22,2.58,12,2021,2021,KaPapa Cedars Trail,Creston,Tree Farm Lic.,,49.092778,-116.964444,1330,"From Highway 3, when travelling west from Creston over Kootenay Pass, a parking area on the left just before the avalanche road closure gate is the trailhead.","The tree in Ralph’s Grove is just one of many amazing trees nestled in the sheltered hollow of Summit Creek. This tree stands out, as it is definitely the largest cedar that is visible from the trail.",Terry Nelson,,,,Terry Nelson,c,1,"<a href=""https://bigtreesreg.sites.olt.ubc.ca/files/2021/12/1063_Cw_Kapapa_TN_1.jpg"" target=""_blank"">1</a>            ",,,50,i
western redcedar^,972,,390,42.7,1.97,8,2021,2021,Dibble Creek,Jaffray,Provincial land,Galloway Lumber,49.580724,-115.379319,1370,"Driving Directions:From Bull River, travel north on the Wardner Fort Steele Road. Turn east on Bull River Road. In 8.5km the road intersects with Bull River FSR. Turn left (northeast) on Bull River FSR. The trailhead is approximately 10km from this junction, on the left, at a pullout just past the Dibble Cr bridge.  The trail follows a deactivated road for about 3km.  Then steeper single track for 1km to a tributary and the old growth cedar stands starting at about 1260m elev. along the east side of the creek.  The measured cedar is at about 5km, above the trail, just before the first slide path.","The measured tree is touching another large cedar at the base.  Both trees have forked stems at 3-5m.  The fork on the measured tree is dead.  This patch of trees contains several cedars in the 150-170cm range. This cedar old growth is, for now, fed by Dibble Glacier and is quite unique in the East Kootenay area.",Dave Hale,,,,Dave Hale,c,1,"<a href=""https://bigtreesreg.sites.olt.ubc.ca/files/2021/12/972_Cw_Dibble_DH1_1.jpg"" target=""_blank"">1</a>   <a href=""https://bigtreesreg.sites.olt.ubc.ca/files/2021/12/972_Cw_Dibble_DH_2.jpg"" target=""_blank"">2</a>   <a href=""https://bigtreesreg.sites.olt.ubc.ca/files/2021/12/972_Cw_Dibble_DH_3.jpg"" target=""_blank"">3</a>      ",,,50,i
western redcedar^,412,,357,33.9,1.91,12,2019,2015,Pyramid Creek,Kimberley,Provincial land,,49.668818,-116.343974,unknown,"Driving from Kimberley, take the St. Mary's Lake Rd, which eventually turns into the St. Mary's River Rd after the lake is passed. Continue following the St. Mary's River Rd past the Redding Creek Rd. The tree is about 150m before Pyramid Creek on the North side of the road. The tall candelabra top of the tree should be noticeable, along with 3 others in close proximity.","Dead candelabra top. No noticeable damage to the tree, but it is leaning slightly.",Joel Sawley,,,,Dave Hale,c,1,"<a href=""https://bigtreesreg.sites.olt.ubc.ca/files/2021/03/412_Pyramid_BR_1.jpg"" target=""_blank"">1</a>   <a href=""https://bigtreesreg.sites.olt.ubc.ca/files/2021/03/412_Pyramid_BR_2.jpg"" target=""_blank"">2</a>   <a href=""https://bigtreesreg.sites.olt.ubc.ca/files/2021/03/412_Pyramid_BR_3a.jpg"" target=""_blank"">3</a>      ",,,50,i
